TTI	LCG_0	LCG_1	LCG_2	LCG_3	Num_RBs	TBS_Index	MCS_Index	Redund_Ver	PUSCH_TB_Size
7659	-	-	-	-	-	-	-	0	217
7662	-	-	-	-	-	-	-	0	285
7664	-	-	-	-	-	-	-	0	233
7666	-	-	-	-	-	-	-	0	225
7590	0	0	0	0	-	-	-	-	-
7591	0	0	0	0	-	-	-	-	-
7596	0	0	0	0	-	-	-	-	-
7598	0	0	0	0	-	-	-	-	-
7602	0	0	0	0	-	-	-	-	-
7608	0	0	0	0	-	-	-	-	-
7611	0	0	0	0	-	-	-	-	-
7616	0	0	0	0	-	-	-	-	-
7621	0	0	0	0	-	-	-	-	-
7628	0	0	0	0	-	-	-	-	-
7632	0	0	0	0	-	-	-	-	-
7636	0	0	0	0	-	-	-	-	-
7638	0	0	0	0	-	-	-	-	-
7641	0	0	0	0	-	-	-	-	-
7646	0	0	0	0	-	-	-	-	-
7649	0	0	0	0	-	-	-	-	-
7651	0	0	0	0	-	-	-	-	-
7656	0	0	0	0	-	-	-	-	-
7658	0	0	0	0	8	14	9	-	-
7660	-	-	-	-	4	20	30	-	-
7662	0	0	0	0	8	12	7	-	-
7664	-	-	-	-	8	14	9	-	-
7666	0	0	0	0	-	-	-	-	-
7667	-	-	-	-	4	19	13	-	-
7668	0	0	0	0	-	-	-	1	285
7671	0	0	0	0	-	-	-	0	217
7672	-	-	-	-	5	19	13	-	-
7674	-	-	-	-	6	17	11	-	-
7676	0	0	0	0	-	-	-	0	269
7677	-	-	-	-	4	19	13	-	-
7678	0	0	0	0	-	-	-	1	269
7681	0	0	0	0	-	-	-	0	217
7682	-	-	-	-	4	19	13	-	-
7684	-	-	-	-	6	17	11	-	-
7686	0	0	0	0	-	-	-	0	217
7687	-	-	-	-	4	19	13	-	-
7688	0	0	0	0	-	-	-	1	269
7691	0	0	0	0	-	-	-	0	217
7692	-	-	-	-	6	16	10	-	-
7694	-	-	-	-	8	12	7	-	-
7696	0	0	0	0	-	-	-	0	241
7697	-	-	-	-	8	13	8	-	-
7698	0	0	0	0	-	-	-	1	225
7701	0	0	0	0	-	-	-	0	253
7702	-	-	-	-	5	18	12	-	-
7704	-	-	-	-	8	12	7	-	-
7706	0	0	0	0	-	-	-	0	249
7707	-	-	-	-	8	13	8	-	-
7708	0	0	0	0	-	-	-	1	225
7711	0	0	0	0	-	-	-	0	253
7712	-	-	-	-	5	18	12	-	-
7714	-	-	-	-	6	16	10	-	-
7716	0	0	0	0	-	-	-	0	249
7718	0	0	0	0	6	16	10	1	241
7722	0	0	0	0	8	13	8	0	241
7724	-	-	-	-	8	13	8	-	-
7726	0	0	0	0	-	-	-	0	253
7727	-	-	-	-	9	11	6	-	-
7728	0	0	0	0	-	-	-	0	253
7731	0	0	0	0	-	-	-	0	225
7732	-	-	-	-	5	17	11	-	-
7734	-	-	-	-	6	16	10	-	-
7736	0	0	0	0	-	-	-	0	225
7737	-	-	-	-	5	18	12	-	-
7738	0	0	0	0	-	-	-	1	241
7741	0	0	0	0	-	-	-	0	249
7743	-	-	-	-	5	17	11	-	-
7744	-	-	-	-	8	14	9	-	-
7745	-	-	-	-	5	18	30	-	-
7747	0	0	0	0	8	12	7	0	225
7748	0	0	0	0	-	-	-	1	285
7749	-	-	-	-	-	-	-	0	249
7751	0	0	0	0	-	-	-	0	225
7752	-	-	-	-	5	18	12	-	-
7754	-	-	-	-	6	14	9	-	-
7756	0	0	0	0	-	-	-	0	249
7757	-	-	-	-	8	14	9	-	-
7758	0	0	0	0	-	-	-	1	217
7761	0	0	0	0	-	-	-	0	285
7762	-	-	-	-	8	13	8	-	-
7764	-	-	-	-	9	11	6	-	-
7766	-	-	-	-	-	-	-	0	253
7767	-	-	-	-	6	14	9	-	-
7768	-	-	-	-	-	-	-	1	225
7771	-	-	-	-	-	-	-	0	217
7772	-	-	-	-	6	14	9	-	-
7774	-	-	-	-	8	13	8	-	-
7776	-	-	-	-	-	-	-	0	217
7777	-	-	-	-	6	16	10	-	-
7778	-	-	-	-	-	-	-	1	253
7781	-	-	-	-	-	-	-	0	241
7782	-	-	-	-	6	16	10	-	-
7785	-	-	-	-	8	14	9	-	-
7786	-	-	-	-	-	-	-	0	241
7787	-	-	-	-	6	16	10	-	-
7789	-	-	-	-	-	-	-	1	285
7791	-	-	-	-	-	-	-	0	241
7792	-	-	-	-	4	21	15	-	-
7794	-	-	-	-	6	17	11	-	-
7796	-	-	-	-	-	-	-	0	249
7797	-	-	-	-	4	19	13	-	-
7798	-	-	-	-	-	-	-	1	269
7801	-	-	-	-	-	-	-	0	217
7802	-	-	-	-	5	17	11	-	-
7804	-	-	-	-	8	14	9	-	-
7806	-	-	-	-	-	-	-	0	225
7807	-	-	-	-	6	17	11	-	-
7808	-	-	-	-	-	-	-	1	285
7811	-	-	-	-	-	-	-	0	269
7812	-	-	-	-	6	16	10	-	-
7814	-	-	-	-	8	14	9	-	-
7816	-	-	-	-	-	-	-	0	241
7817	-	-	-	-	6	16	10	-	-
7818	-	-	-	-	-	-	-	1	285
7821	-	-	-	-	-	-	-	0	241
7824	-	-	-	-	2	2	1	-	-
7828	-	-	-	-	-	-	-	0	9
7829	-	-	-	-	-	-	-	1	149
7831	-	-	-	-	-	-	-	0	225
7836	-	-	-	-	-	-	-	0	225
7766	0	0	0	0	-	-	-	-	-
7768	0	0	0	0	-	-	-	-	-
7771	0	0	0	0	-	-	-	-	-
7776	0	0	0	0	-	-	-	-	-
7778	0	0	0	0	-	-	-	-	-
7781	0	0	0	0	-	-	-	-	-
7786	0	0	0	0	-	-	-	-	-
7789	0	0	0	0	-	-	-	-	-
7791	0	0	0	0	-	-	-	-	-
7796	0	0	0	0	-	-	-	-	-
7798	0	0	0	0	-	-	-	-	-
7801	0	0	0	0	-	-	-	-	-
7806	0	0	0	0	-	-	-	-	-
7808	0	0	0	0	-	-	-	-	-
7811	0	0	0	0	-	-	-	-	-
7816	0	0	0	0	-	-	-	-	-
7818	0	0	0	0	-	-	-	-	-
7821	0	0	0	0	-	-	-	-	-
7825	-	-	-	-	6	11	6	-	-
7827	-	-	-	-	5	17	11	-	-
7828	0	0	0	14	-	-	-	-	-
7829	0	0	0	0	-	-	-	-	-
7831	0	0	0	0	-	-	-	-	-
7832	-	-	-	-	5	17	11	-	-
7834	-	-	-	-	5	18	12	-	-
7836	0	0	0	0	-	-	-	-	-
7837	-	-	-	-	4	19	13	-	-
7838	0	0	0	0	-	-	-	1	249
7841	0	0	0	0	-	-	-	0	217
7842	-	-	-	-	4	20	14	-	-
7844	-	-	-	-	6	16	10	-	-
7846	0	0	0	0	-	-	-	0	233
7847	-	-	-	-	6	16	10	-	-
7848	0	0	0	0	-	-	-	1	241
7851	0	0	0	0	-	-	-	0	241
7852	-	-	-	-	6	16	10	-	-
7854	-	-	-	-	8	13	8	-	-
7856	0	0	0	0	-	-	-	0	241
7857	-	-	-	-	6	16	10	-	-
7858	0	0	0	0	-	-	-	1	253
7861	0	0	0	0	-	-	-	0	241
7862	-	-	-	-	6	16	10	-	-
7864	-	-	-	-	8	13	8	-	-
7866	0	0	0	0	-	-	-	0	241
7868	0	0	0	0	-	-	-	1	253
7871	0	0	0	0	-	-	-	0	61
7876	0	0	0	0	-	-	-	0	249
7878	0	0	0	0	-	-	-	1	241
7881	0	0	0	0	-	-	-	0	217
7886	0	0	0	0	-	-	-	0	249
7887	-	-	-	-	6	14	9	-	-
7888	0	0	0	0	-	-	-	1	241
7891	0	0	0	0	-	-	-	0	217
7892	-	-	-	-	5	17	11	-	-
7894	-	-	-	-	8	13	8	-	-
7896	0	0	0	0	-	-	-	0	225
7897	-	-	-	-	5	17	11	-	-
7898	0	0	0	0	-	-	-	1	253
7901	0	0	0	0	-	-	-	0	225
7903	-	-	-	-	6	16	10	-	-
7904	-	-	-	-	6	12	7	0	225
7905	-	-	-	-	5	17	30	-	-
7907	0	0	0	0	-	-	-	0	241
7908	0	0	0	0	-	-	-	1	169
7909	-	-	-	-	-	-	-	0	225
7912	-	-	-	-	6	16	10	-	-
7914	-	-	-	-	6	16	10	-	-
7916	0	0	0	0	-	-	-	0	241
7917	-	-	-	-	5	18	12	-	-
7918	0	0	0	0	-	-	-	1	241
7921	0	0	0	0	-	-	-	0	249
7922	-	-	-	-	5	18	12	-	-
7924	-	-	-	-	6	14	9	-	-
7926	0	0	0	0	-	-	-	0	249
7927	-	-	-	-	6	17	11	-	-
7928	0	0	0	0	-	-	-	1	217
7931	0	0	0	0	-	-	-	0	269
7932	-	-	-	-	6	17	11	-	-
7934	-	-	-	-	8	14	9	-	-
7936	-	-	-	-	-	-	-	0	269
7937	-	-	-	-	5	17	11	-	-
7938	-	-	-	-	-	-	-	1	285
7941	-	-	-	-	-	-	-	0	225
7942	-	-	-	-	5	19	13	-	-
7944	-	-	-	-	6	16	10	-	-
7946	-	-	-	-	-	-	-	0	269
7947	-	-	-	-	6	16	10	-	-
7948	-	-	-	-	-	-	-	1	241
7951	-	-	-	-	-	-	-	0	241
7952	-	-	-	-	5	18	12	-	-
7954	-	-	-	-	6	16	10	-	-
7956	-	-	-	-	-	-	-	0	249
7957	-	-	-	-	4	19	13	-	-
7958	-	-	-	-	-	-	-	1	241
7961	-	-	-	-	-	-	-	0	217
7962	-	-	-	-	5	19	13	-	-
7964	-	-	-	-	6	16	10	-	-
7966	-	-	-	-	-	-	-	0	269
7967	-	-	-	-	5	17	11	-	-
7968	-	-	-	-	-	-	-	1	241
7971	-	-	-	-	-	-	-	0	225
7972	-	-	-	-	5	17	11	-	-
7974	-	-	-	-	8	13	8	-	-
7976	-	-	-	-	-	-	-	0	225
7977	-	-	-	-	6	14	9	-	-
7978	-	-	-	-	-	-	-	1	253
7981	-	-	-	-	-	-	-	0	217
7982	-	-	-	-	5	17	11	-	-
7984	-	-	-	-	8	14	9	-	-
7986	-	-	-	-	-	-	-	0	225
7987	-	-	-	-	6	16	10	-	-
7988	-	-	-	-	-	-	-	1	285
7991	-	-	-	-	-	-	-	0	241
7996	-	-	-	-	-	-	-	0	249
7998	-	-	-	-	-	-	-	1	269
8001	-	-	-	-	-	-	-	0	233
8006	-	-	-	-	-	-	-	0	225
7936	0	0	0	0	-	-	-	-	-
7938	0	0	0	0	-	-	-	-	-
7941	0	0	0	0	-	-	-	-	-
7946	0	0	0	0	-	-	-	-	-
7948	0	0	0	0	-	-	-	-	-
7951	0	0	0	0	-	-	-	-	-
7956	0	0	0	0	-	-	-	-	-
7958	0	0	0	0	-	-	-	-	-
7961	0	0	0	0	-	-	-	-	-
7966	0	0	0	0	-	-	-	-	-
7968	0	0	0	0	-	-	-	-	-
7971	0	0	0	0	-	-	-	-	-
7976	0	0	0	0	-	-	-	-	-
7978	0	0	0	0	-	-	-	-	-
7981	0	0	0	0	-	-	-	-	-
7986	0	0	0	0	-	-	-	-	-
7988	0	0	0	0	-	-	-	-	-
7991	0	0	0	0	-	-	-	-	-
7992	-	-	-	-	5	18	12	-	-
7994	-	-	-	-	6	17	11	-	-
7996	0	0	0	0	-	-	-	-	-
7997	-	-	-	-	4	20	14	-	-
7998	0	0	0	0	-	-	-	-	-
8001	0	0	0	0	-	-	-	-	-
8002	-	-	-	-	5	17	11	-	-
8004	-	-	-	-	8	14	9	-	-
8006	0	0	0	0	-	-	-	-	-
8007	-	-	-	-	6	16	10	-	-
8008	0	0	0	0	-	-	-	1	285
8011	0	0	0	0	-	-	-	0	241
8012	-	-	-	-	6	16	10	-	-
8014	-	-	-	-	8	13	8	-	-
8016	0	0	0	0	-	-	-	0	241
8017	-	-	-	-	6	14	9	-	-
8018	0	0	0	0	-	-	-	1	253
8021	0	0	0	0	-	-	-	0	217
8023	-	-	-	-	6	16	10	-	-
8024	-	-	-	-	8	14	9	-	-
8027	0	0	0	0	4	20	14	0	241
8028	0	0	0	0	-	-	-	1	285
8031	0	0	0	0	6	16	30	0	233
8034	-	-	-	-	4	0	29	-	-
8035	-	-	-	-	-	-	-	0	241
8036	-	-	-	-	-	-	-	0	285
8037	-	-	-	-	5	17	11	-	-
8038	-	-	-	-	-	-	-	1	0
8041	0	0	0	0	-	-	-	0	225
8042	-	-	-	-	5	17	11	-	-
8044	-	-	-	-	8	14	9	-	-
8046	0	0	0	0	-	-	-	0	225
8047	-	-	-	-	5	18	12	-	-
8048	0	0	0	0	-	-	-	1	285
8051	0	0	0	0	-	-	-	0	249
8052	-	-	-	-	5	17	11	-	-
8054	-	-	-	-	8	14	9	-	-
8056	0	0	0	0	-	-	-	0	225
8057	-	-	-	-	5	17	11	-	-
8058	0	0	0	0	-	-	-	1	285
8061	0	0	0	0	-	-	-	0	225
8062	-	-	-	-	4	19	13	-	-
8064	-	-	-	-	6	17	11	-	-
8066	0	0	0	0	-	-	-	0	217
8067	-	-	-	-	5	18	12	-	-
8068	0	0	0	0	-	-	-	1	269
8071	0	0	0	0	-	-	-	0	249
8072	-	-	-	-	5	17	11	-	-
8074	-	-	-	-	8	14	9	-	-
8076	0	0	0	0	-	-	-	0	225
8077	-	-	-	-	5	17	11	-	-
8078	0	0	0	0	-	-	-	1	285
8081	0	0	0	0	-	-	-	0	225
8082	-	-	-	-	6	16	10	-	-
8084	-	-	-	-	6	17	11	-	-
8086	0	0	0	0	-	-	-	0	241
8087	-	-	-	-	5	17	11	-	-
8088	0	0	0	0	-	-	-	1	269
8091	0	0	0	0	-	-	-	0	225
8092	-	-	-	-	4	19	13	-	-
8094	-	-	-	-	6	16	10	-	-
8096	0	0	0	0	-	-	-	0	217
8097	-	-	-	-	5	19	13	-	-
8098	0	0	0	0	-	-	-	1	241
8101	0	0	0	0	-	-	-	0	269
8102	-	-	-	-	4	19	13	-	-
8104	-	-	-	-	6	17	11	-	-
8106	0	0	0	0	-	-	-	0	217
8107	-	-	-	-	4	22	16	-	-
8108	-	-	-	-	-	-	-	1	269
8111	-	-	-	-	-	-	-	0	269
8112	-	-	-	-	3	24	18	-	-
8114	-	-	-	-	5	17	11	-	-
8116	-	-	-	-	-	-	-	0	225
8117	-	-	-	-	4	19	13	-	-
8118	-	-	-	-	-	-	-	1	225
8121	-	-	-	-	-	-	-	0	217
8124	-	-	-	-	-	-	-	0	225
8125	-	-	-	-	6	18	12	-	-
8127	-	-	-	-	4	20	14	-	-
8129	-	-	-	-	-	-	-	1	293
8131	-	-	-	-	-	-	-	0	233
8132	-	-	-	-	5	17	11	-	-
8134	-	-	-	-	5	17	11	-	-
8136	-	-	-	-	-	-	-	0	225
8137	-	-	-	-	4	21	15	-	-
8138	-	-	-	-	-	-	-	1	225
8141	-	-	-	-	-	-	-	0	249
8142	-	-	-	-	5	19	13	-	-
8144	-	-	-	-	6	17	11	-	-
8146	-	-	-	-	-	-	-	0	269
8147	-	-	-	-	4	19	13	-	-
8148	-	-	-	-	-	-	-	1	269
8151	-	-	-	-	-	-	-	0	217
8152	-	-	-	-	5	17	11	-	-
8154	-	-	-	-	6	17	11	-	-
8156	-	-	-	-	-	-	-	0	225
8157	-	-	-	-	6	16	10	-	-
8158	-	-	-	-	-	-	-	1	269
8159	-	-	-	-	-	-	-	0	217
8161	-	-	-	-	-	-	-	0	241
8162	-	-	-	-	6	14	9	-	-
8164	-	-	-	-	8	13	8	-	-
8166	-	-	-	-	-	-	-	0	217
8167	-	-	-	-	5	17	11	-	-
8168	-	-	-	-	-	-	-	1	253
8171	-	-	-	-	-	-	-	0	225
8172	-	-	-	-	5	17	11	-	-
8176	-	-	-	-	-	-	-	0	225
8108	0	0	0	0	-	-	-	-	-
8111	0	0	0	0	-	-	-	-	-
8116	0	0	0	0	-	-	-	-	-
8118	0	0	0	0	-	-	-	-	-
8121	0	0	0	0	-	-	-	-	-
8129	0	0	0	0	-	-	-	-	-
8131	0	0	0	0	-	-	-	-	-
8136	0	0	0	0	-	-	-	-	-
8138	0	0	0	0	-	-	-	-	-
8141	0	0	0	0	-	-	-	-	-
8146	0	0	0	0	-	-	-	-	-
8148	0	0	0	0	-	-	-	-	-
8151	0	0	0	0	-	-	-	-	-
8156	0	0	0	0	-	-	-	-	-
8158	0	0	0	0	-	-	-	-	-
8161	0	0	0	0	-	-	-	-	-
8166	0	0	0	0	-	-	-	-	-
8168	0	0	0	0	-	-	-	-	-
8171	0	0	0	0	-	-	-	-	-
8174	-	-	-	-	6	14	9	-	-
8176	0	0	0	0	-	-	-	-	-
8177	-	-	-	-	5	18	12	-	-
8178	0	0	0	0	-	-	-	1	217
8181	0	0	0	0	-	-	-	0	249
8182	-	-	-	-	4	22	16	-	-
8184	-	-	-	-	4	14	9	-	-
8186	0	0	0	0	-	-	-	0	269
8187	-	-	-	-	4	19	13	-	-
8188	0	0	0	0	-	-	-	1	141
8191	0	0	0	0	-	-	-	0	217
8192	-	-	-	-	5	18	12	-	-
8194	-	-	-	-	6	16	10	-	-
8196	0	0	0	0	-	-	-	0	249
8197	-	-	-	-	5	18	12	-	-
8198	0	0	0	0	-	-	-	1	241
8201	0	0	0	0	-	-	-	0	249
8202	-	-	-	-	5	17	11	-	-
8204	-	-	-	-	6	14	9	-	-
8206	0	0	0	0	-	-	-	0	225
8207	-	-	-	-	4	20	14	-	-
8208	0	0	0	0	-	-	-	1	217
8210	-	-	-	-	5	17	30	-	-
8211	0	0	0	0	-	-	-	0	233
8212	-	-	-	-	9	11	6	-	-
8214	-	-	-	-	8	12	7	0	225
8216	0	0	0	0	-	-	-	0	225
8217	-	-	-	-	6	16	10	-	-
8218	0	0	0	0	-	-	-	1	225
8221	0	0	0	0	-	-	-	0	241
8222	-	-	-	-	5	17	11	-	-
8224	-	-	-	-	8	14	9	-	-
8226	0	0	0	0	-	-	-	0	225
8227	-	-	-	-	5	18	12	-	-
8228	0	0	0	0	-	-	-	1	285
8231	0	0	0	0	-	-	-	0	249
8232	-	-	-	-	6	17	11	-	-
8234	-	-	-	-	8	14	9	-	-
8236	0	0	0	0	-	-	-	0	269
8237	-	-	-	-	5	17	11	-	-
8238	0	0	0	0	-	-	-	1	285
8241	0	0	0	0	-	-	-	0	225
8242	-	-	-	-	2	17	11	-	-
8244	-	-	-	-	6	16	10	-	-
8246	0	0	0	0	-	-	-	0	87
8247	-	-	-	-	5	18	12	-	-
8248	0	0	0	0	-	-	-	-	-
8251	0	0	0	0	-	-	-	-	-
8252	-	-	-	-	4	20	14	-	-
8254	-	-	-	-	6	17	11	-	-
8256	0	0	0	0	-	-	-	-	-
8257	-	-	-	-	4	19	13	-	-
8258	0	0	0	0	-	-	-	1	269
8261	0	0	0	0	-	-	-	0	217
8262	-	-	-	-	5	17	11	-	-
8264	-	-	-	-	6	14	9	-	-
8266	0	0	0	0	-	-	-	0	225
8267	-	-	-	-	5	18	12	-	-
8268	0	0	0	0	-	-	-	1	217
8271	0	0	0	0	-	-	-	0	249
8272	-	-	-	-	5	17	11	-	-
8274	-	-	-	-	6	17	11	-	-
8276	0	0	0	0	-	-	-	0	225
8278	-	-	-	-	4	19	13	1	269
8282	-	-	-	-	5	17	11	0	217
8284	-	-	-	-	6	14	9	-	-
8286	-	-	-	-	-	-	-	0	225
8287	-	-	-	-	4	23	17	-	-
8288	-	-	-	-	-	-	-	1	217
8291	-	-	-	-	-	-	-	0	285
8292	-	-	-	-	5	17	11	-	-
8294	-	-	-	-	6	17	11	-	-
8296	-	-	-	-	-	-	-	0	225
8297	-	-	-	-	4	22	16	-	-
8298	-	-	-	-	-	-	-	1	269
8301	-	-	-	-	-	-	-	0	269
8302	-	-	-	-	3	25	19	-	-
8304	-	-	-	-	5	21	15	-	-
8306	-	-	-	-	-	-	-	0	233
8307	-	-	-	-	4	21	15	-	-
8308	-	-	-	-	-	-	-	1	309
8310	-	-	-	-	3	25	30	-	-
8311	-	-	-	-	-	-	-	0	249
8313	-	-	-	-	6	16	10	-	-
8314	-	-	-	-	8	14	9	0	233
8315	-	-	-	-	4	21	30	-	-
8316	-	-	-	-	-	-	-	0	309
8317	-	-	-	-	-	-	-	0	241
8318	-	-	-	-	-	-	-	1	285
8319	-	-	-	-	6	16	10	0	249
8322	-	-	-	-	6	16	10	-	-
8323	-	-	-	-	-	-	-	0	241
8326	-	-	-	-	8	14	9	0	241
8327	-	-	-	-	5	17	11	-	-
8330	-	-	-	-	-	-	-	1	285
8331	-	-	-	-	-	-	-	0	225
8332	-	-	-	-	4	20	14	-	-
8334	-	-	-	-	5	17	11	-	-
8336	-	-	-	-	-	-	-	0	233
8337	-	-	-	-	4	19	13	-	-
8338	-	-	-	-	-	-	-	1	225
8341	-	-	-	-	-	-	-	0	217
8346	-	-	-	-	-	-	-	0	225
8347	-	-	-	-	-	-	-	0	269
8278	0	0	0	0	-	-	-	-	-
8282	0	0	0	0	-	-	-	-	-
8286	0	0	0	0	-	-	-	-	-
8288	0	0	0	0	-	-	-	-	-
8291	0	0	0	0	-	-	-	-	-
8296	0	0	0	0	-	-	-	-	-
8298	0	0	0	0	-	-	-	-	-
8301	0	0	0	0	-	-	-	-	-
8306	0	0	0	0	-	-	-	-	-
8308	0	0	0	0	-	-	-	-	-
8311	0	0	0	0	-	-	-	-	-
8317	0	0	0	0	-	-	-	-	-
8318	0	0	0	0	-	-	-	-	-
8323	0	0	0	0	-	-	-	-	-
8326	0	0	0	0	-	-	-	-	-
8330	0	0	0	0	-	-	-	-	-
8331	0	0	0	0	-	-	-	-	-
8336	0	0	0	0	-	-	-	-	-
8338	0	0	0	0	-	-	-	-	-
8341	0	0	0	0	-	-	-	-	-
8343	-	-	-	-	5	19	13	-	-
8344	-	-	-	-	6	16	10	-	-
8347	0	0	0	0	4	23	17	-	-
8348	0	0	0	0	-	-	-	1	241
8351	0	0	0	0	-	-	-	0	285
8352	-	-	-	-	5	19	13	-	-
8354	-	-	-	-	5	17	11	-	-
8356	0	0	0	0	-	-	-	0	269
8357	-	-	-	-	5	17	11	-	-
8358	0	0	0	0	-	-	-	1	225
8359	-	-	-	-	-	-	-	0	285
8361	0	0	0	0	-	-	-	0	225
8362	-	-	-	-	4	21	15	-	-
8364	-	-	-	-	6	18	12	-	-
8366	0	0	0	0	-	-	-	0	249
8367	-	-	-	-	5	17	11	-	-
8368	0	0	0	0	-	-	-	1	293
8371	0	0	0	0	-	-	-	0	225
8372	-	-	-	-	6	16	10	-	-
8374	-	-	-	-	6	17	11	0	249
8376	0	0	0	0	-	-	-	0	241
8377	-	-	-	-	4	19	13	-	-
8378	0	0	0	0	-	-	-	1	269
8381	0	0	0	0	-	-	-	0	217
8382	-	-	-	-	4	19	13	-	-
8384	-	-	-	-	6	14	9	-	-
8386	0	0	0	0	-	-	-	0	217
8387	-	-	-	-	5	18	12	-	-
8388	0	0	0	0	-	-	-	1	217
8391	0	0	0	0	-	-	-	0	249
8392	-	-	-	-	5	18	12	-	-
8396	0	0	0	0	5	17	11	0	249
8397	-	-	-	-	4	21	15	-	-
8400	0	0	0	0	-	-	-	1	225
8401	0	0	0	0	-	-	-	0	249
8402	-	-	-	-	4	21	15	-	-
8406	0	0	0	0	8	12	7	0	249
8407	-	-	-	-	8	12	7	-	-
8408	-	-	-	-	-	-	-	0	225
8409	-	-	-	-	-	-	-	0	249
8410	0	0	0	0	4	21	30	0	225
8411	0	0	0	0	-	-	-	0	225
8414	-	-	-	-	-	-	-	0	249
8416	-	-	-	-	9	11	6	-	-
8417	-	-	-	-	6	11	6	-	-
8420	0	0	0	1	-	-	-	0	225
8421	0	0	0	0	-	-	-	0	149
8422	-	-	-	-	6	16	10	-	-
8426	0	0	0	0	4	0	29	0	241
8430	-	-	-	-	-	-	-	1	0
8431	-	-	-	-	4	22	16	-	-
8432	-	-	-	-	4	22	16	-	-
8435	0	0	0	0	-	-	-	0	269
8436	0	0	0	0	4	22	16	0	269
8437	-	-	-	-	3	28	20	-	-
8440	0	0	0	0	-	-	-	1	269
8441	0	0	0	0	-	-	-	0	249
8442	-	-	-	-	5	18	12	-	-
8446	0	0	0	0	8	14	9	0	249
8447	-	-	-	-	5	17	11	-	-
8448	-	-	-	-	-	-	-	0	269
8449	-	-	-	-	-	-	-	0	249
8450	0	0	0	0	-	-	-	1	285
8451	-	-	-	-	-	-	-	0	225
8452	-	-	-	-	5	17	11	-	-
8456	-	-	-	-	5	17	11	0	225
8457	-	-	-	-	4	20	14	-	-
8460	-	-	-	-	-	-	-	1	225
8461	-	-	-	-	-	-	-	0	233
8462	-	-	-	-	4	21	15	-	-
8466	-	-	-	-	8	13	8	0	249
8467	-	-	-	-	8	13	8	-	-
8468	-	-	-	-	-	-	-	0	225
8469	-	-	-	-	-	-	-	0	233
8470	-	-	-	-	-	-	-	0	253
8471	-	-	-	-	-	-	-	0	253
8472	-	-	-	-	4	20	14	-	-
8476	-	-	-	-	9	11	6	0	233
8477	-	-	-	-	9	11	6	-	-
8480	-	-	-	-	4	20	30	0	225
8481	-	-	-	-	-	-	-	0	225
8484	-	-	-	-	-	-	-	0	233
8485	-	-	-	-	8	12	7	-	-
8486	-	-	-	-	8	12	7	-	-
8487	-	-	-	-	6	14	9	-	-
8489	-	-	-	-	-	-	-	0	225
8490	-	-	-	-	-	-	-	1	225
8491	-	-	-	-	-	-	-	0	217
8492	-	-	-	-	5	19	13	-	-
8496	-	-	-	-	5	17	11	0	269
8497	-	-	-	-	4	21	15	-	-
8500	-	-	-	-	-	-	-	1	225
8501	-	-	-	-	-	-	-	0	249
8502	-	-	-	-	4	20	14	-	-
8506	-	-	-	-	9	11	6	0	233
8507	-	-	-	-	8	13	8	-	-
8508	-	-	-	-	-	-	-	0	225
8510	-	-	-	-	-	-	-	1	225
8511	-	-	-	-	-	-	-	0	253
8516	-	-	-	-	-	-	-	0	269
8451	0	0	0	0	-	-	-	-	-
8456	0	0	0	0	-	-	-	-	-
8460	0	0	0	0	-	-	-	-	-
8461	0	0	0	0	-	-	-	-	-
8466	0	0	0	0	-	-	-	-	-
8470	0	0	0	0	-	-	-	-	-
8471	0	0	0	0	-	-	-	-	-
8476	0	0	0	0	-	-	-	-	-
8480	0	0	0	0	-	-	-	-	-
8481	0	0	0	0	-	-	-	-	-
8489	0	0	0	0	-	-	-	-	-
8490	0	0	0	0	-	-	-	-	-
8491	0	0	0	0	-	-	-	-	-
8496	0	0	0	0	-	-	-	-	-
8500	0	0	0	0	-	-	-	-	-
8501	0	0	0	0	-	-	-	-	-
8506	0	0	0	0	-	-	-	-	-
8510	0	0	0	0	-	-	-	-	-
8511	0	0	0	0	-	-	-	-	-
8512	-	-	-	-	4	22	16	-	-
8516	0	0	0	0	8	14	9	-	-
8517	-	-	-	-	5	17	11	-	-
8520	0	0	0	0	4	22	30	1	285
8521	0	0	0	0	-	-	-	0	225
8522	-	-	-	-	6	14	9	-	-
8524	-	-	-	-	-	-	-	0	269
8526	0	0	0	0	8	13	8	0	217
8527	-	-	-	-	6	16	10	-	-
8530	0	0	0	0	-	-	-	1	253
8531	0	0	0	0	-	-	-	0	241
8532	-	-	-	-	5	17	11	-	-
8536	0	0	0	0	8	14	9	0	225
8537	-	-	-	-	6	16	10	-	-
8540	0	0	0	0	-	-	-	1	285
8541	0	0	0	0	-	-	-	0	241
8545	-	-	-	-	6	16	10	-	-
8546	-	-	-	-	6	16	10	-	-
8547	-	-	-	-	5	18	12	-	-
8549	0	0	0	0	-	-	-	0	241
8550	0	0	0	0	-	-	-	1	241
8551	0	0	0	0	-	-	-	0	249
8552	-	-	-	-	5	18	12	-	-
8556	0	0	0	0	9	12	7	0	249
8557	-	-	-	-	8	13	8	-	-
8560	0	0	0	0	-	-	-	1	253
8561	0	0	0	0	-	-	-	0	253
8562	-	-	-	-	5	17	11	-	-
8566	0	0	0	0	8	14	9	0	225
8567	-	-	-	-	5	17	11	-	-
8570	0	0	0	0	-	-	-	1	285
8571	0	0	0	0	-	-	-	0	225
8572	-	-	-	-	4	19	13	-	-
