RAN_Event_Unix_Timestamp	Bridge_Read_Timestamp	Python_Recv_Timestamp	Cellular_Precise_Timestamp	Current_SFN_SF	Pipeline_Latency_ms	Bridge_Python_Latency_ms	LCG_0	LCG_1	LCG_2	LCG_3	Num_RBs	TBS_Index	MCS_Index	Redund_Ver	PUSCH_TB_Size
1757279225.123378	1757279208.382214	1757279207.080170	1757279208.202089	8483	-16741.164	-1302.044	-	-	-	-	-	-1	-	0	157
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.133089	8414	-16742.163	-1301.636	-	-	-	-	4	25	27	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.138089	8419	-16742.163	-1301.636	-	-	-	-	2	25	27	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.140089	8421	-16742.163	-1301.636	-	-	-	-	2	0	29	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.143089	8424	-16742.163	-1301.636	-	-	-	-	5	25	27	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.148089	8429	-16742.163	-1301.636	-	-	-	-	3	25	27	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.175089	8456	-16742.163	-1301.636	-	-	-	-	2	0	29	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.183089	8464	-16742.163	-1301.636	-	-	-	-	3	21	23	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.189089	8470	-16742.163	-1301.636	-	-	-	-	2	0	29	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.193089	8474	-16742.163	-1301.636	-	-	-	-	15	25	27	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.198089	8479	-16742.163	-1301.636	-	-	-	-	2	25	27	0	-
1757279225.124575	1757279208.382412	1757279207.080776	1757279208.203089	8484	-16742.163	-1301.636	-	-	-	-	2	0	29	0	-
1757279225.133384	1757279208.391169	1757279207.089375	1757279208.207089	8488	-16742.215	-1301.794	-	-	-	-	-	-1	-	0	0
1757279225.133384	1757279208.391169	1757279207.089375	1757279208.212089	8493	-16742.215	-1301.794	-	-	-	-	-	-1	-	0	157
1757279225.143376	1757279208.401150	1757279207.099433	1757279208.217089	8498	-16742.226	-1301.717	-	-	-	-	-	-1	-	0	157
1757279225.153338	1757279208.410187	1757279207.108167	1757279208.226089	8507	-16743.151	-1302.020	-	-	-	-	-	-1	-	0	0
1757279225.163347	1757279208.421174	1757279207.119040	1757279208.237089	8518	-16742.173	-1302.134	-	-	-	-	-	-1	-	0	185
1757279225.163347	1757279208.421174	1757279207.119040	1757279208.241089	8522	-16742.173	-1302.134	-	-	-	-	-	-1	-	0	0
1757279225.193347	1757279208.451185	1757279207.149085	1757279208.264089	8545	-16742.162	-1302.100	-	-	-	-	-	-1	-	0	0
1757279225.193347	1757279208.451185	1757279207.149085	1757279208.267089	8548	-16742.162	-1302.100	-	-	-	-	-	-1	-	0	185
1757279225.203340	1757279208.461168	1757279207.159084	1757279208.277089	8558	-16742.172	-1302.084	-	-	-	-	-	-1	-	0	185
1757279225.203340	1757279208.461168	1757279207.159084	1757279208.279089	8560	-16742.172	-1302.084	-	-	-	-	-	-1	-	0	0
1757279225.213387	1757279208.471153	1757279207.169280	1757279208.287089	8568	-16742.234	-1301.873	-	-	-	-	-	-1	-	0	645
1757279225.213387	1757279208.471153	1757279207.169280	1757279208.292089	8573	-16742.234	-1301.873	-	-	-	-	-	-1	-	0	157
1757279225.216271	1757279208.474163	1757279207.172141	1757279208.202089	8483	-16742.108	-1302.022	0	0	0	15	-	-1	-	-	-
1757279225.216271	1757279208.474163	1757279207.172141	1757279208.277089	8558	-16742.108	-1302.022	0	0	0	26	-	-1	-	-	-
1757279225.223338	1757279208.481138	1757279207.179034	1757279208.298089	8579	-16742.200	-1302.104	-	-	-	-	-	-1	-	0	0
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.208089	8489	-16742.498	-1302.082	-	-	-	-	2	25	27	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.213089	8494	-16742.498	-1302.082	-	-	-	-	2	25	27	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.222089	8503	-16742.498	-1302.082	-	-	-	-	2	0	29	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.233089	8514	-16742.498	-1302.082	-	-	-	-	3	21	23	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.237089	8518	-16742.498	-1302.082	-	-	-	-	2	0	29	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.260089	8541	-16742.498	-1302.082	-	-	-	-	2	0	29	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.263089	8544	-16742.498	-1302.082	-	-	-	-	3	21	23	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.273089	8554	-16742.498	-1302.082	-	-	-	-	3	21	23	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.275089	8556	-16742.498	-1302.082	-	-	-	-	2	0	29	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.283089	8564	-16742.498	-1302.082	-	-	-	-	8	25	27	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.288089	8569	-16742.498	-1302.082	-	-	-	-	2	25	27	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.294089	8575	-16742.498	-1302.082	-	-	-	-	2	0	29	0	-
1757279225.230640	1757279208.488142	1757279207.186060	1757279208.309089	8590	-16742.498	-1302.082	-	-	-	-	2	0	29	0	-
1757279225.243342	1757279208.501168	1757279207.199229	1757279208.313089	8594	-16742.174	-1301.939	-	-	-	-	-	-1	-	0	0
1757279225.253345	1757279208.511264	1757279207.209260	1757279208.327089	8608	-16742.081	-1302.004	-	-	-	-	-	-1	-	0	185
1757279225.253345	1757279208.511264	1757279207.209260	1757279208.329089	8610	-16742.081	-1302.004	-	-	-	-	-	-1	-	0	0
1757279225.263376	1757279208.521151	1757279207.219181	1757279208.337089	8618	-16742.225	-1301.970	-	-	-	-	-	-1	-	0	157
1757279225.263376	1757279208.521151	1757279207.219181	1757279208.342089	8623	-16742.225	-1301.970	-	-	-	-	-	-1	-	0	157
1757279225.273340	1757279208.531122	1757279207.229365	1757279208.347089	8628	-16742.218	-1301.757	-	-	-	-	-	-1	-	0	149
1757279225.293350	1757279208.551306	1757279207.249533	1757279208.368089	8649	-16742.044	-1301.773	-	-	-	-	-	-1	-	0	0
1757279225.303341	1757279208.561147	1757279207.259321	1757279208.377089	8658	-16742.194	-1301.826	-	-	-	-	-	-1	-	0	185
1757279225.318092	1757279208.575645	1757279207.273842	1757279208.327089	8608	-16742.447	-1301.803	0	0	0	12	-	-1	-	-	-
1757279225.318092	1757279208.575645	1757279207.273842	1757279208.337089	8618	-16742.447	-1301.803	0	0	0	11	-	-1	-	-	-
1757279225.318092	1757279208.575645	1757279207.273842	1757279208.397089	8678	-16742.447	-1301.803	0	0	0	24	-	-1	-	-	-
1757279225.323344	1757279208.581420	1757279207.279361	1757279208.393089	8674	-16741.924	-1302.059	-	-	-	-	-	-1	-	0	0
1757279225.323344	1757279208.581420	1757279207.279361	1757279208.397089	8678	-16741.924	-1302.059	-	-	-	-	-	-1	-	0	185
1757279225.333374	1757279208.591415	1757279207.289640	1757279208.407089	8688	-16741.959	-1301.775	-	-	-	-	-	-1	-	0	389
1757279225.333374	1757279208.591415	1757279207.289640	1757279208.412089	8693	-16741.959	-1301.775	-	-	-	-	-	-1	-	0	157
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.323089	8604	-16742.227	-1302.010	-	-	-	-	3	21	23	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.325089	8606	-16742.227	-1302.010	-	-	-	-	2	0	29	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.333089	8614	-16742.227	-1302.010	-	-	-	-	2	25	27	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.338089	8619	-16742.227	-1302.010	-	-	-	-	2	25	27	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.343089	8624	-16742.227	-1302.010	-	-	-	-	2	24	26	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.364089	8645	-16742.227	-1302.010	-	-	-	-	2	0	29	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.373089	8654	-16742.227	-1302.010	-	-	-	-	3	21	23	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.389089	8670	-16742.227	-1302.010	-	-	-	-	2	0	29	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.393089	8674	-16742.227	-1302.010	-	-	-	-	3	21	23	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.403089	8684	-16742.227	-1302.010	-	-	-	-	5	25	27	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.408089	8689	-16742.227	-1302.010	-	-	-	-	2	25	27	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.423089	8704	-16742.227	-1302.010	-	-	-	-	3	23	25	0	-
1757279225.350643	1757279208.608416	1757279207.306406	1757279208.429089	8710	-16742.227	-1302.010	-	-	-	-	2	0	29	0	-
1757279225.353786	1757279208.610446	1757279207.308515	1757279208.427089	8708	-16743.340	-1301.931	-	-	-	-	-	-1	-	0	217
1757279225.363341	1757279208.621490	1757279207.319444	1757279208.433089	8714	-16741.851	-1302.046	-	-	-	-	-	-1	-	0	0
1757279225.373332	1757279208.631633	1757279207.329622	1757279208.449089	8730	-16741.699	-1302.011	-	-	-	-	-	-1	-	0	0
1757279225.383327	1757279208.641688	1757279207.339696	1757279208.457089	8738	-16741.639	-1301.992	-	-	-	-	-	-1	-	0	217
1757279225.393385	1757279208.650947	1757279207.349199	1757279208.467089	8748	-16742.438	-1301.748	-	-	-	-	-	-1	-	0	549
1757279225.393385	1757279208.650947	1757279207.349199	1757279208.472089	8753	-16742.438	-1301.748	-	-	-	-	-	-1	-	0	185
1757279225.420214	1757279208.678161	1757279207.376722	1757279208.457089	8738	-16742.053	-1301.439	0	0	0	26	-	-1	-	-	-
1757279225.423337	1757279208.681214	1757279207.379131	1757279208.493089	8774	-16742.123	-1302.083	-	-	-	-	-	-1	-	0	0
1757279225.433340	1757279208.691391	1757279207.389538	1757279208.507089	8788	-16741.949	-1301.853	-	-	-	-	-	-1	-	0	217
1757279225.433340	1757279208.691391	1757279207.389538	1757279208.508089	8789	-16741.949	-1301.853	-	-	-	-	-	-1	-	0	0
1757279225.443376	1757279208.701409	1757279207.399337	1757279208.517089	8798	-16741.967	-1302.072	-	-	-	-	-	-1	-	0	185
1757279225.443376	1757279208.701409	1757279207.399337	1757279208.522089	8803	-16741.967	-1302.072	-	-	-	-	-	-1	-	0	185
1757279225.473346	1757279208.731688	1757279207.429569	1757279208.543089	8824	-16741.658	-1302.119	-	-	-	-	-	-1	-	0	0
1757279225.522027	1757279208.779914	1757279207.478190	1757279208.507089	8788	-16742.113	-1301.724	0	0	0	6	-	-1	-	-	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.445089	8726	-16742.500	-1301.673	-	-	-	-	2	0	29	0	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.453089	8734	-16742.500	-1301.673	-	-	-	-	3	23	25	0	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.463089	8744	-16742.500	-1301.673	-	-	-	-	6	26	28	0	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.468089	8749	-16742.500	-1301.673	-	-	-	-	2	26	28	0	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.489089	8770	-16742.500	-1301.673	-	-	-	-	2	0	29	0	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.503089	8784	-16742.500	-1301.673	-	-	-	-	3	23	25	0	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.504089	8785	-16742.500	-1301.673	-	-	-	-	2	0	29	0	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.513089	8794	-16742.500	-1301.673	-	-	-	-	2	26	28	0	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.518089	8799	-16742.500	-1301.673	-	-	-	-	2	26	28	0	-
1757279226.093050	1757279209.350550	1757279208.048877	1757279208.539089	8820	-16742.500	-1301.673	-	-	-	-	2	0	29	0	-
1757279226.769414	1757279210.027801	1757279208.725872	1757279209.844089	10125	-16741.613	-1301.929	-	-	-	-	-	-1	-	0	373
1757279226.789407	1757279210.047019	1757279208.745357	1757279209.859089	10140	-16742.388	-1301.662	-	-	-	-	-	-1	-	0	0
1757279227.392803	1757279210.651008	1757279209.349175	1757279209.840089	10121	-16741.795	-1301.833	-	-	-	-	4	26	28	0	-
1757279227.392803	1757279210.651008	1757279209.349175	1757279209.855089	10136	-16741.795	-1301.833	-	-	-	-	2	0	29	0	-
1757279228.044471	1757279211.302287	1757279210.000533	1757279200.884089	1165	-16742.184	-1301.754	-	-	-	-	-	-1	-	0	373
1757279228.074393	1757279211.332308	1757279210.031407	1757279200.909089	1190	-16742.085	-1300.901	-	-	-	-	-	-1	-	0	0
1757279228.692093	1757279211.950343	1757279210.648384	1757279200.880089	1161	-16741.750	-1301.959	-	-	-	-	4	26	28	0	-
1757279228.692093	1757279211.950343	1757279210.648384	1757279200.905089	1186	-16741.750	-1301.959	-	-	-	-	2	0	29	0	-
1757279229.324539	1757279212.582672	1757279211.280559	1757279202.164089	2445	-16741.867	-1302.113	-	-	-	-	-	-1	-	0	373
1757279229.354405	1757279212.612096	1757279211.310254	1757279202.184089	2465	-16742.309	-1301.842	-	-	-	-	-	-1	-	0	0
1757279229.992562	1757279213.249828	1757279211.948007	1757279202.160089	2441	-16742.734	-1301.821	-	-	-	-	4	26	28	0	-
1757279229.992562	1757279213.249828	1757279211.948007	1757279202.180089	2461	-16742.734	-1301.821	-	-	-	-	2	0	29	0	-
1757279230.612585	1757279213.870462	1757279212.568337	1757279203.444089	3725	-16742.123	-1302.125	-	-	-	-	-	-1	-	0	373
1757279231.292576	1757279214.549867	1757279213.248399	1757279203.440089	3721	-16742.709	-1301.468	-	-	-	-	4	26	28	0	-
1757279231.886611	1757279215.144429	1757279213.842297	1757279204.724089	5005	-16742.182	-1302.132	-	-	-	-	-	-1	-	0	373
1757279231.916532	1757279215.174380	1757279213.872179	1757279204.749089	5030	-16742.152	-1302.201	-	-	-	-	-	-1	-	0	0
1757279232.593093	1757279215.850512	1757279214.548607	1757279204.720089	5001	-16742.581	-1301.905	-	-	-	-	4	26	28	0	-
1757279232.593093	1757279215.850512	1757279214.548607	1757279204.745089	5026	-16742.581	-1301.905	-	-	-	-	2	0	29	0	-
1757279233.173096	1757279216.430989	1757279215.128683	1757279206.004089	6285	-16742.107	-1302.306	-	-	-	-	-	-1	-	0	373
1757279233.193079	1757279216.450959	1757279215.148649	1757279206.024089	6305	-16742.120	-1302.310	-	-	-	-	-	-1	-	0	0
1757279233.892757	1757279217.150440	1757279215.848078	1757279206.000089	6281	-16742.317	-1302.361	-	-	-	-	4	26	28	0	-
1757279233.892757	1757279217.150440	1757279215.848078	1757279206.020089	6301	-16742.317	-1302.361	-	-	-	-	2	0	29	0	-
1757279234.450217	1757279217.709540	1757279216.407919	1757279207.284089	7565	-16740.677	-1301.621	-	-	-	-	-	-1	-	0	373
1757279234.460252	1757279217.717802	1757279216.415803	1757279207.299089	7580	-16742.450	-1301.999	-	-	-	-	-	-1	-	0	0
1757279235.191947	1757279218.449732	1757279217.147385	1757279207.280089	7561	-16742.215	-1302.347	-	-	-	-	4	26	28	0	-
1757279235.191947	1757279218.449732	1757279217.147385	1757279207.295089	7576	-16742.215	-1302.347	-	-	-	-	2	0	29	0	-
1757279235.733079	1757279218.991016	1757279217.688812	1757279208.564089	8845	-16742.063	-1302.204	-	-	-	-	-	-1	-	0	373
1757279236.373081	1757279219.631169	1757279218.329002	1757279209.208089	9489	-16741.912	-1302.167	-	-	-	-	-	-1	-	0	185
1757279236.373081	1757279219.631169	1757279218.329002	1757279209.209089	9490	-16741.912	-1302.167	-	-	-	-	-	-1	-	0	185
1757279236.373081	1757279219.631169	1757279218.329002	1757279209.210089	9491	-16741.912	-1302.167	-	-	-	-	-	-1	-	0	185
1757279236.373081	1757279219.631169	1757279218.329002	1757279209.211089	9492	-16741.912	-1302.167	-	-	-	-	-	-1	-	0	185
1757279236.383076	1757279219.641174	1757279218.338994	1757279209.216089	9497	-16741.902	-1302.181	-	-	-	-	-	-1	-	0	0
1757279236.491893	1757279219.750671	1757279218.449591	1757279208.560089	8841	-16741.222	-1301.080	-	-	-	-	4	26	28	0	-
1757279236.491893	1757279219.750671	1757279218.449591	1757279209.204089	9485	-16741.222	-1301.080	-	-	-	-	2	26	28	0	-
1757279236.491893	1757279219.750671	1757279218.449591	1757279209.205089	9486	-16741.222	-1301.080	-	-	-	-	2	26	28	0	-
1757279236.491893	1757279219.750671	1757279218.449591	1757279209.206089	9487	-16741.222	-1301.080	-	-	-	-	2	26	28	0	-
1757279236.491893	1757279219.750671	1757279218.449591	1757279209.207089	9488	-16741.222	-1301.080	-	-	-	-	2	26	28	0	-
1757279236.491893	1757279219.750671	1757279218.449591	1757279209.212089	9493	-16741.222	-1301.080	-	-	-	-	2	0	29	0	-
1757279238.577040	1757279221.835367	1757279220.533183	1757279201.171089	1452	-16741.673	-1302.184	-	-	-	-	-	-1	-	0	7
1757279238.597050	1757279221.855500	1757279220.553525	1757279201.188089	1469	-16741.550	-1301.975	-	-	-	-	-	-1	-	0	22
1757279238.597050	1757279221.855500	1757279220.553525	1757279201.189089	1470	-16741.550	-1301.975	-	-	-	-	-	-1	-	0	22
1757279238.597050	1757279221.855500	1757279220.553525	1757279201.190089	1471	-16741.550	-1301.975	-	-	-	-	-	-1	-	0	22
1757279238.597050	1757279221.855500	1757279220.553525	1757279201.191089	1472	-16741.550	-1301.975	-	-	-	-	-	-1	-	0	22
1757279238.597050	1757279221.855500	1757279220.553525	1757279201.192089	1473	-16741.550	-1301.975	-	-	-	-	-	-1	-	0	22
1757279238.597050	1757279221.855500	1757279220.553525	1757279201.193089	1474	-16741.550	-1301.975	-	-	-	-	-	-1	-	0	18
1757279238.617079	1757279221.875437	1757279220.573213	1757279201.216089	1497	-16741.642	-1302.224	-	-	-	-	-	-1	-	0	0
1757279238.637085	1757279221.895426	1757279220.593267	1757279201.237089	1518	-16741.659	-1302.159	-	-	-	-	-	-1	-	0	65
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.184089	1465	-16741.830	-1302.508	-	-	-	-	4	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.185089	1466	-16741.830	-1302.508	-	-	-	-	4	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.186089	1467	-16741.830	-1302.508	-	-	-	-	4	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.187089	1468	-16741.830	-1302.508	-	-	-	-	4	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.188089	1469	-16741.830	-1302.508	-	-	-	-	4	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.189089	1470	-16741.830	-1302.508	-	-	-	-	3	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.212089	1493	-16741.830	-1302.508	-	-	-	-	2	0	29	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.233089	1514	-16741.830	-1302.508	-	-	-	-	12	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.234089	1515	-16741.830	-1302.508	-	-	-	-	12	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.235089	1516	-16741.830	-1302.508	-	-	-	-	12	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.236089	1517	-16741.830	-1302.508	-	-	-	-	12	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.237089	1518	-16741.830	-1302.508	-	-	-	-	12	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.238089	1519	-16741.830	-1302.508	-	-	-	-	12	2	2	0	-
1757279238.640265	1757279221.898435	1757279220.595927	1757279201.239089	1520	-16741.830	-1302.508	-	-	-	-	12	2	2	0	-
1757279238.647036	1757279221.905542	1757279220.603277	1757279201.238089	1519	-16741.494	-1302.265	-	-	-	-	-	-1	-	0	65
1757279238.647036	1757279221.905542	1757279220.603277	1757279201.239089	1520	-16741.494	-1302.265	-	-	-	-	-	-1	-	0	65
1757279238.647036	1757279221.905542	1757279220.603277	1757279201.240089	1521	-16741.494	-1302.265	-	-	-	-	-	-1	-	0	65
1757279238.647036	1757279221.905542	1757279220.603277	1757279201.241089	1522	-16741.494	-1302.265	-	-	-	-	-	-1	-	0	65
1757279238.647036	1757279221.905542	1757279220.603277	1757279201.242089	1523	-16741.494	-1302.265	-	-	-	-	-	-1	-	0	65
1757279238.647036	1757279221.905542	1757279220.603277	1757279201.243089	1524	-16741.494	-1302.265	-	-	-	-	-	-1	-	0	65
1757279238.657122	1757279221.915869	1757279220.614679	1757279201.257089	1538	-16741.253	-1301.190	-	-	-	-	-	-1	-	0	161
1757279238.677052	1757279221.935350	1757279220.634161	1757279201.271089	1552	-16741.702	-1301.188	-	-	-	-	-	-1	-	0	0
1757279238.677052	1757279221.935350	1757279220.634161	1757279201.275089	1556	-16741.702	-1301.188	-	-	-	-	-	-1	-	0	65
1757279238.677052	1757279221.935350	1757279220.634161	1757279201.276089	1557	-16741.702	-1301.188	-	-	-	-	-	-1	-	0	65
1757279238.677052	1757279221.935350	1757279220.634161	1757279201.277089	1558	-16741.702	-1301.188	-	-	-	-	-	-1	-	0	65
1757279238.687043	1757279221.945419	1757279220.647222	1757279201.286089	1567	-16741.624	-1298.197	-	-	-	-	-	-1	-	0	65
1757279238.697069	1757279221.955373	1757279220.656845	1757279201.297089	1578	-16741.696	-1298.528	-	-	-	-	-	-1	-	0	185
1757279238.707019	1757279221.965389	1757279220.666312	1757279201.301089	1582	-16741.630	-1299.077	-	-	-	-	-	-1	-	0	0
1757279239.091791	1757279222.350708	1757279221.049089	1757279201.253089	1534	-16741.083	-1301.619	-	-	-	-	4	16	17	0	-
1757279239.091791	1757279222.350708	1757279221.049089	1757279201.267089	1548	-16741.083	-1301.619	-	-	-	-	2	0	29	0	-
